Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message
3.68645,1079,,,,-0.03125,0.033203125,-0.986328125,0.004088539,-0.017033328,15.39400101,0.10159845,1258,0,1.564006642,0.538628495,34.43901584,0.031623519,0.010890829,0.10546875,,
3.712145,1079,,,,0,0.015625,-0.990234375,0.004074597,-0.017164702,15.3920002,0.102993541,1260,0,1.585276611,0.537533503,33.90786813,0.031932338,0.010827575,0.10546875,,
3.73858,1079,,,,-0.01171875,0.029296875,-1.01171875,0.004061424,-0.017283153,15.3955555,0.103768588,1260,0,1.597575057,0.536053309,33.5541862,0.032241482,0.010818367,0.10546875,,
3.765735,1079,,,,-0.009765625,0.029296875,-1.017578125,0.00398637,-0.017712809,15.39400196,0.100377747,1263,0,1.545215233,0.527056317,34.10892579,0.033607052,0.011463005,0.10546875,,
3.790455,1085,,,,-0.01171875,0.04296875,-1.009765625,0.003996083,-0.01825984,15.3955574,0.095088036,1262,0,1.463933315,0.528304149,36.08799278,0.03456312,0.012473136,0.10546875,,
3.81645,1085,,,,0,0.044921875,-1.005859375,0.003996488,-0.017847413,15.39450169,0.104039856,1263,0,1.601641743,0.528707179,33.01032712,0.033756707,0.011143199,0.10546875,,
3.839465,1085,,,,-0.0234375,0.015625,-0.982421875,0.003917698,-0.017521133,15.39066696,0.100513377,1264,0,1.546967915,0.518746897,33.53313872,0.03377588,0.011326113,0.10546875,,
3.865705,1085,,,,-0.01171875,0.046875,-1.0078125,0.004092409,-0.017710656,15.39257145,0.11415425,1266,0,1.757127456,0.54276038,30.88907282,0.032630708,0.010079323,0.10546875,,
3.89066,1085,,,,-0.01171875,0.029296875,-0.974609375,0.005023057,-0.018356755,15.39288998,0.113534213,1273,0,1.747619651,0.66982242,38.32770019,0.027405405,0.010503861,0.10546875,,
3.91522,1085,,,,-0.009765625,0.041015625,-0.990234375,0.005777392,-0.018487051,15.39249992,0.1211297,1281,0,1.864488899,0.775300199,41.58245188,0.023845023,0.009915345,0.10546875,,
3.937695,1085,,,,0,0.00390625,-0.99609375,0.005722306,-0.018052011,15.39450073,0.107701966,1290,0,1.65801799,0.772843485,46.6124909,0.023357914,0.010887705,0.10546875,,
3.964345,1085,,,,-0.0234375,0.041015625,-0.978515625,0.005499401,-0.017862489,15.39142895,0.109968984,1298,0,1.692579798,0.747546759,44.16611612,0.023894811,0.01055341,0.10546875,,
3.986485,1085,,,,-0.01171875,0.041015625,-1.001953125,0.005042539,-0.01808647,15.39511299,0.108108864,1303,0,1.66434818,0.68822887,41.35125558,0.026279732,0.010866999,0.10546875,,
4.015,1085,,,,-0.037109375,0.046875,-0.966796875,0.005170218,-0.019029775,15.39257145,0.1085739,1308,0,1.671231508,0.708190706,42.37538023,0.026870975,0.011386678,0.107421875,,
4.040815,1085,,,,0.009765625,0.01953125,-1.025390625,0.005043245,-0.019740484,15.39600182,0.112584778,1314,0,1.733355449,0.693880698,40.03106795,0.028449392,0.011388595,0.107421875,,
4.06575,1085,,,,-0.01171875,0.046875,-0.98046875,0.004772484,-0.020875465,15.3937149,0.1085739,1318,0,1.671355658,0.658555058,39.40244882,0.031698891,0.012490139,0.107421875,,
4.08982,1085,,,,-0.01171875,0.044921875,-1.013671875,0.004645325,-0.018665806,15.39314365,0.112759166,1323,0,1.735718048,0.643474205,37.07250762,0.029007854,0.010753939,0.107421875,24.0625,
4.117225,1085,,,,-0.01171875,0.0390625,-0.99609375,0.004544057,-0.020759167,15.39085865,0.1085739,1326,0,1.671045543,0.630945419,37.75752383,0.032901684,0.012422861,0.107421875,,
4.140725,1085,,,,-0.01171875,0.048828125,-1.013671875,0.004572296,-0.019721101,15.39400101,0.113805481,1328,0,1.751921694,0.636041854,36.30538145,0.03100598,0.011256839,0.107421875,,
4.16594,1085,,,,-0.01171875,0.005859375,-0.982421875,0.004628104,-0.019889087,15.39428616,0.105783717,1331,0,1.628464808,0.644909857,39.60232077,0.030840103,0.012213397,0.107421875,,
4.188395,1085,,,,-0.01171875,0.0546875,-1.017578125,0.004460592,-0.02149572,15.39333439,0.117874489,1332,0,1.814481429,0.62213248,34.28706792,0.034551676,0.011846757,0.107421875,,
4.217645,1085,,,,0,0.037109375,-1.00390625,0.004395493,-0.020707479,15.39428616,0.116944433,1334,0,1.80027607,0.614145446,34.11395931,0.033717549,0.011502391,0.107421875,,
4.240655,1085,,,,-0.009765625,0.02734375,-0.99609375,0.00445337,-0.019692376,15.39159966,0.108434388,1336,0,1.668978682,0.623018677,37.32933703,0.031608003,0.011799058,0.10546875,,
4.2666,1085,,,,-0.01171875,0.02734375,-0.99609375,0.004368914,-0.020382276,15.39428711,0.1085739,1337,0,1.671417784,0.611651463,36.59476817,0.03332335,0.012194603,0.10546875,,
4.28969,1085,,,,0.01171875,0.0078125,-1.01953125,0.004441499,-0.02195445,15.39650059,0.108922669,1337,0,1.677027934,0.62189176,37.08296967,0.035302687,0.013091285,0.10546875,,
4.31535,1085,,,,-0.0234375,0.060546875,-1.013671875,0.004731194,-0.017537286,15.39350224,0.104039856,1339,0,1.601537761,0.663291766,41.4159305,0.026439776,0.010950279,0.10546875,,
4.33971,1085,,,,0,0,-0.986328125,0.004476952,-0.019247295,15.39511108,0.115704351,1340,0,1.781281339,0.628109557,35.26167052,0.030643213,0.010805309,0.10546875,,
4.36822,1085,,,,-0.01171875,0.01953125,-0.99609375,0.004445246,-0.020621332,15.39257145,0.105783717,1341,0,1.62828342,0.624111417,38.32940932,0.033041107,0.012664461,0.10546875,,
4.39042,1085,,,,-0.03125,0.03125,-0.998046875,0.004564648,-0.020380122,15.39511299,0.105938726,1342,0,1.63093866,0.641452032,39.33023651,0.031771857,0.012495946,0.10546875,,
4.41809,1085,,,,-0.03125,0.0390625,-0.98828125,0.004587928,-0.02049642,15.39485741,0.1085739,1341,0,1.671479704,0.644408265,38.55316121,0.031806575,0.01226244,0.10546875,,
4.441745,1085,,,,-0.009765625,0.037109375,-0.994140625,0.004612353,-0.019669413,15.39600086,0.112449148,1343,0,1.731267177,0.648672381,37.46806903,0.030322569,0.011361281,0.10546875,,
4.46632,1091,,,,-0.015625,0.041015625,-1.029296875,0.004912173,-0.018917784,15.39450169,0.119908997,1343,0,1.845939255,0.690724533,37.41859497,0.027388319,0.010248324,0.107421875,,
4.489065,1091,,,,-0.01171875,0.033203125,-1.005859375,0.004569916,-0.018917784,15.39550209,0.110143372,1342,0,1.695712513,0.642327928,37.87952987,0.02945191,0.011156245,0.107421875,,
4.51575,1091,,,,0,0.029296875,-0.9765625,0.004395456,-0.022955904,15.39371586,0.11415425,1343,0,1.757258095,0.618035923,35.17046955,0.037143317,0.013063479,0.107421875,,
4.539885,1091,,,,-0.0234375,0.048828125,-0.994140625,0.004725582,-0.019232219,15.39244556,0.130895325,1345,0,2.014799166,0.665459192,33.02856203,0.028900674,0.009545477,0.107421875,,
4.566555,1097,,,,-0.01171875,0.017578125,-1.015625,0.005468025,-0.020901309,15.39400005,0.126012513,1350,0,1.939836625,0.772871843,39.84211003,0.027043693,0.010774778,0.107421875,,
4.588755,1097,,,,0,0.041015625,-1.001953125,0.006047753,-0.020974533,15.3930006,0.143102356,1359,0,2.202774657,0.860579321,39.06796902,0.024372574,0.00952187,0.107421875,,
4.61527,1097,,,,-0.015625,-0.001953125,-0.98046875,0.006450354,-0.020371507,15.39099979,0.124791809,1367,0,1.920670713,0.923678732,48.09146748,0.022054754,0.010606455,0.107421875,,
4.637835,1097,,,,-0.009765625,0.025390625,-0.998046875,0.006585349,-0.020941151,15.39450169,0.150426575,1375,0,2.315742163,0.948439325,40.95617121,0.02207959,0.009042955,0.107421875,,
4.666395,1104,,,,0,0.013671875,-1.01953125,0.006963169,-0.021484952,15.39485836,0.149031484,1394,0,2.294318582,1.01611989,44.28852635,0.021144111,0.009364415,0.109375,,
4.690755,1104,,,,0,0.02734375,-1.0078125,0.008011548,-0.021078636,15.39400005,0.16409845,1407,0,2.526131549,1.18010947,46.71607347,0.017861594,0.008344235,0.109375,,
4.717035,1104,,,,-0.0234375,0.041015625,-0.998046875,0.007400267,-0.021226512,15.3931427,0.149031484,1420,0,2.294062895,1.100602905,47.97614346,0.019286258,0.009252803,0.109375,,
4.739875,1110,,,,0.01953125,0.044921875,-1.021484375,0.007388716,-0.026024148,15.39422226,0.184606263,1435,0,2.841869836,1.109986302,39.05830898,0.023445468,0.009157403,0.109375,,
4.76535,1110,,,,-0.015625,0.041015625,-1.013671875,0.007958277,-0.025867658,15.39257145,0.17972345,1451,0,2.766406046,1.209368705,43.71623995,0.021389389,0.009350637,0.107421875,,
4.78767,1110,,,,-0.0234375,0.0625,-1.025390625,0.00914781,-0.025095569,15.39333248,0.204137513,1472,0,3.142356603,1.409783415,44.86389016,0.01780101,0.007986226,0.107421875,,
4.81645,1110,,,,-0.01171875,0.009765625,-0.99609375,0.009124059,-0.024323481,15.39085674,0.215298229,1498,0,3.313624199,1.43166671,43.20546397,0.016989625,0.007340446,0.107421875,,
4.83894,1110,,,,-0.03125,0.04296875,-1.00390625,0.010787096,-0.025798741,15.39511299,0.18731893,1527,0,2.883796086,1.724825705,59.81094549,0.014957303,0.008946104,0.109375,,
4.867995,1110,,,,-0.015625,0.01953125,-1.005859375,0.010325371,-0.026999408,15.3937149,0.184606263,1552,0,2.841776175,1.677947379,59.04572619,0.016090736,0.009500892,0.109375,,
4.889875,1110,,,,0.009765625,0.025390625,-1.00390625,0.009243864,-0.027800221,15.39320087,0.1914422,1571,0,2.946908241,1.521032002,51.61450162,0.01827721,0.009433691,0.109375,,
4.91596,1110,,,,-0.01171875,0.0390625,-1.01171875,0.008654216,-0.02812039,15.39142895,0.178328359,1587,0,2.744728261,1.438025886,52.39228618,0.019554857,0.010245237,0.107421875,,
4.938815,1110,,,,-0.01171875,0.05859375,-1.0078125,0.008316671,-0.02905508,15.39500141,0.17972345,1598,0,2.766842767,1.39179032,50.30247242,0.020876047,0.010501168,0.107421875,,
4.96525,1110,,,,0,0,-1.017578125,0.007958083,-0.030228827,15.39400101,0.17972345,1606,0,2.766662971,1.338067073,48.36393472,0.022591414,0.010926097,0.107421875,,
4.98788,1110,,,,-0.009765625,0.03515625,-1.03125,0.008020377,-0.030228827,15.39400196,0.182164856,1614,0,2.804246155,1.355227192,48.32768298,0.022305358,0.010779663,0.107421875,,
5.01192,1110,,,,0,0.0078125,-0.978515625,0.008040657,-0.03163517,15.39400005,0.17972345,1622,0,2.7666628,1.365711121,49.36312157,0.023163881,0.011434415,0.107421875,24.0625,
5.038785,1110,,,,0,0.03125,-1.015625,0.007995565,-0.033092124,15.39428616,0.189489075,1626,0,2.917049045,1.361432651,46.6715722,0.024306838,0.011344384,0.107421875,,
5.06624,1110,,,,-0.009765625,0.044921875,-1.01171875,0.007995047,-0.035299279,15.39400196,0.167516419,1630,0,2.57874808,1.365056439,52.93485042,0.025859209,0.013688533,0.107421875,,
5.088945,1110,,,,0,0.015625,-0.99609375,0.007994876,-0.036799656,15.39422417,0.186776408,1638,0,2.875277895,1.37143538,47.69748978,0.026832949,0.012798643,0.107421875,,
5.116225,1110,,,,-0.015625,0.015625,-1,0.007994706,-0.036465838,15.3931427,0.172748008,1642,0,2.659134737,1.374719476,51.698,0.026526021,0.013713422,0.107421875,,
5.13901,1110,,,,-0.01953125,0.0390625,-1.01171875,0.008242873,-0.036465838,15.39333248,0.177553305,1650,0,2.73313705,1.42427204,52.11125581,0.025603141,0.013342118,0.107421875,,
5.16561,1110,,,,-0.03125,0.0390625,-1.005859375,0.007628756,-0.035339472,15.39485836,0.174143099,1654,0,2.680908348,1.321102232,49.27815727,0.02674999,0.013181902,0.109375,,
5.190215,1110,,,,0.009765625,0,-0.99609375,0.007381053,-0.034560922,15.3920002,0.176468247,1654,0,2.716199288,1.278516785,47.07006552,0.027032044,0.012724001,0.109375,,
5.21535,1110,,,,-0.01171875,0.0390625,-1.033203125,0.006950907,-0.033273381,15.39350128,0.167516419,1654,0,2.578664208,1.204134883,46.69607154,0.027632603,0.01290334,0.109375,,
5.237865,1110,,,,-0.01171875,0.03515625,-0.951171875,0.006812883,-0.032255425,15.39400005,0.166295716,1656,0,2.559956256,1.181695227,46.16075858,0.027295892,0.012599991,0.111328125,,
5.266095,1110,,,,-0.015625,-0.009765625,-0.9765625,0.006979448,-0.031215205,15.3931427,0.157402017,1659,0,2.422911712,1.212547094,50.04503829,0.025743499,0.012883344,0.111328125,,
5.28909,1110,,,,-0.009765625,0.025390625,-0.998046875,0.006443453,-0.03065598,15.39480114,0.169957825,1657,0,2.616466919,1.118318235,42.74153926,0.027412572,0.011716555,0.11328125,,
5.31494,1110,,,,-0.0234375,0.0625,-0.98828125,0.006228813,-0.029537501,15.39428711,0.165772551,1659,0,2.551950242,1.081987451,42.39845405,0.027299301,0.011574482,0.11328125,,
5.337895,1110,,,,0.01171875,-0.015625,-1.0234375,0.006305737,-0.028330023,15.39450169,0.162633606,1659,0,2.503663327,1.095509885,43.75627797,0.025860125,0.011315428,0.11328125,,
5.36446,1110,,,,0,0.02734375,-0.9921875,0.006345166,-0.02772627,15.3930006,0.177282044,1658,0,2.728902607,1.101540386,40.36569069,0.025170452,0.010160227,0.11328125,,
5.38706,1110,,,,-0.03125,0.044921875,-1.03515625,0.0063276,-0.026792306,15.39349937,0.171178528,1657,0,2.635036566,1.098022359,41.67009951,0.024400511,0.010167717,0.11328125,,
5.41215,1110,,,,-0.015625,-0.013671875,-0.998046875,0.006648279,-0.027037097,15.39450169,0.168737122,1657,0,2.597623908,1.153486283,44.40543835,0.023439461,0.010408396,0.11328125,,
5.436715,1110,,,,0.01171875,0.03125,-0.990234375,0.006865429,-0.028800948,15.39300156,0.161412903,1657,0,2.48462907,1.191225209,47.94378458,0.024177584,0.011591649,0.11328125,,
5.462015,1110,,,,-0.01171875,0.046875,-1.005859375,0.007236407,-0.030137297,15.39400196,0.162633606,1658,0,2.503582054,1.256571827,50.1909584,0.023983744,0.012037671,0.11328125,,
5.48667,1110,,,,-0.01953125,0.01953125,-0.99609375,0.00714041,-0.031473645,15.3920002,0.171178528,1660,0,2.63477994,1.241600771,47.12350933,0.025349247,0.011945455,0.115234375,,
5.514595,1110,,,,0,0.029296875,-1.0078125,0.007184429,-0.033091047,15.39450073,0.172399231,1661,0,2.654000093,1.249427634,47.07715109,0.026484965,0.012468367,0.115234375,,
5.53695,1110,,,,-0.01171875,0.06640625,-1.013671875,0.007823737,-0.035355274,15.39333439,0.176468247,1661,0,2.71643473,1.360533744,50.08527274,0.025986327,0.013015323,0.115234375,,
5.5641,1110,,,,-0.0234375,0.046875,-0.98828125,0.007684793,-0.036487375,15.3937149,0.191581705,1664,0,2.949154144,1.339146758,45.40782517,0.027246733,0.012372149,0.1171875,,
5.587085,1110,,,,-0.01171875,0.0078125,-1.009765625,0.008208781,-0.038729339,15.39422226,0.171042898,1668,0,2.633072385,1.433525487,54.44307172,0.027016847,0.014708801,0.115234375,,
5.61212,1110,,,,-0.037109375,0.064453125,-0.984375,0.007642105,-0.041949067,15.3931427,0.171352916,1669,0,2.637659895,1.336021304,50.65176546,0.031398501,0.015903895,0.115234375,,
5.6368,1110,,,,-0.01171875,0.009765625,-1.001953125,0.007246597,-0.042051742,15.39300156,0.176061341,1670,0,2.710112491,1.267238998,46.75964568,0.03318375,0.015516604,0.1171875,,
5.662045,1110,,,,-0.01953125,0.02734375,-1.009765625,0.006799849,-0.038417058,15.39300156,0.165075013,1669,0,2.540999925,1.188738343,46.78230529,0.032317505,0.015118874,0.115234375,,
5.68871,1110,,,,0.01171875,0.025390625,-1.00390625,0.006608179,-0.038417058,15.39249992,0.169957825,1668,0,2.616075809,1.154274094,44.12234883,0.033282439,0.014684994,0.115234375,,
5.715905,1110,,,,0,0.05078125,-0.994140625,0.006425549,-0.036420611,15.39333439,0.172127971,1667,0,2.649623409,1.12142945,42.32410713,0.032476953,0.01374558,0.115234375,,
5.73827,1110,,,,-0.048828125,0.0390625,-1.015625,0.006402467,-0.033136274,15.39200211,0.16778768,1665,0,2.582588317,1.116513301,43.23233765,0.029678351,0.012830645,0.115234375,,
5.762,1110,,,,0,0.013671875,-0.998046875,0.006654297,-0.031162441,15.3931427,0.174143099,1664,0,2.680609578,1.159770597,43.26518144,0.026869487,0.011625132,0.115234375,,
5.7864,1110,,,,-0.0234375,0.044921875,-1.01953125,0.006829611,-0.029188608,15.39400101,0.161412903,1663,0,2.484790394,1.189074699,47.85412491,0.024547329,0.011746909,0.1171875,,
5.812385,1110,,,,-0.0234375,0.00390625,-0.98828125,0.007126631,-0.024939429,15.3925724,0.198557162,1662,0,3.056305489,1.240464165,40.58704765,0.020104917,0.008159992,0.1171875,,
5.836425,1110,,,,0.01171875,-0.01171875,-0.9921875,0.007693764,-0.028658806,15.39511108,0.164532476,1666,0,2.532995748,1.34196944,52.9795378,0.021355782,0.011314194,0.1171875,,
5.86433,1110,,,,-0.0234375,0.060546875,-1.01953125,0.00782137,-0.030311743,15.39200115,0.163447403,1673,0,2.515782622,1.370594158,54.4798325,0.022115769,0.012048634,0.1171875,,
5.886485,1110,,,,-0.03125,0.021484375,-0.982421875,0.00705594,-0.03196468,15.39249992,0.161412903,1671,0,2.4845481,1.23488395,49.70255759,0.025884765,0.01286539,0.1171875,,
5.913145,1110,,,,-0.015625,0.015625,-1.001953125,0.006956942,-0.03463307,15.39600086,0.176468247,1670,0,2.716905278,1.216604203,44.77904374,0.028466999,0.01274725,0.1171875,24.0625,
5.93712,1110,,,,-0.01171875,0.06640625,-1.0078125,0.006698381,-0.037072471,15.3930006,0.161412903,1668,0,2.484628916,1.16968275,47.07675833,0.031694467,0.014920728,0.1171875,,
5.96284,1110,,,,0,0.017578125,-1.001953125,0.006555692,-0.03960265,15.39542961,0.168562734,1665,0,2.595095701,1.143274384,44.05519162,0.034639672,0.015260574,0.1171875,,
5.986475,1110,,,,-0.0234375,0.0390625,-0.998046875,0.006657744,-0.037422065,15.39511299,0.176468247,1666,0,2.716748597,1.161323603,42.74681891,0.032223632,0.013774578,0.119140625,,
6.01492,1110,,,,0,0.013671875,-1.0078125,0.006774893,-0.037422065,15.38857174,0.200649791,1663,0,3.087713711,1.179678066,38.20555196,0.031722269,0.012119668,0.1171875,,
6.03736,1110,,,,0,0.0390625,-1.0234375,0.008032604,-0.035244711,15.39239979,0.167028138,1672,0,2.570963869,1.406777466,54.71790106,0.025053508,0.013708754,0.1171875,,
6.0657,1110,,,,-0.01171875,-0.01171875,-0.94921875,0.007552271,-0.031577021,15.39543056,0.165772551,1674,0,2.552139796,1.324105292,51.88216158,0.023847817,0.012372763,0.119140625,,
6.08898,1110,,,,-0.01171875,0.029296875,-1.0078125,0.006922043,-0.030766166,15.39422226,0.171042898,1673,0,2.633072385,1.21289152,46.06373631,0.025365967,0.011684512,0.1171875,,
6.115425,1110,,,,-0.01171875,0.0703125,-1.033203125,0.006850056,-0.029955312,15.39142895,0.192279258,1671,0,2.959452536,1.198621695,40.50146709,0.024991465,0.01012191,0.1171875,,
6.140425,1110,,,,0.01171875,-0.0078125,-0.99609375,0.007029758,-0.028483283,15.3937788,0.165617549,1670,0,2.549479914,1.22963152,48.23068084,0.02316408,0.011172193,0.1171875,,
6.169085,1110,,,,0,-0.005859375,-0.9921875,0.007069637,-0.030011307,15.39250088,0.168737122,1670,0,2.597286297,1.23667368,47.61406863,0.024267766,0.011554871,0.1171875,,
6.191435,1110,,,,-0.01171875,0.087890625,-1.029296875,0.006566975,-0.033261186,15.39200115,0.176305481,1668,0,2.713694171,1.147109484,42.2711408,0.028995651,0.012256792,0.1171875,,
6.21605,1110,,,,-0.01171875,0.052734375,-1.009765625,0.006478205,-0.034011738,15.39485836,0.175538176,1667,0,2.702385353,1.131196702,41.85919307,0.030067041,0.012585821,0.1171875,,
6.23827,1110,,,,-0.037109375,0.0078125,-1.01171875,0.00655814,-0.03476229,15.39428711,0.168562734,1668,0,2.594903118,1.14567226,44.15086836,0.030342264,0.013396373,0.1171875,,
6.262835,1110,,,,0,0.05859375,-1.01953125,0.006633013,-0.038076779,15.3920002,0.162982383,1665,0,2.50862487,1.156309951,46.0933783,0.032929561,0.015178347,0.1171875,,
6.28672,1110,,,,-0.037109375,0.0390625,-0.984375,0.006623516,-0.038963011,15.39450073,0.167516419,1664,0,2.578831632,1.15423632,44.75811082,0.033756529,0.015108785,0.1171875,,
6.312445,1110,,,,-0.01171875,0.015625,-1.01953125,0.006636924,-0.037064557,15.39350033,0.205358216,1664,0,3.16118176,1.156277547,36.57738258,0.032055069,0.011724905,0.1171875,,
6.33904,1110,,,,0.009765625,0.00390625,-0.990234375,0.007309901,-0.035616218,15.39449978,0.173009583,1670,0,2.663395985,1.278204312,47.99152359,0.02786426,0.013372483,0.1171875,,
6.36584,1110,,,,-0.037109375,0.05078125,-1,0.008080352,-0.034167879,15.39422226,0.193829351,1673,0,2.983852112,1.415568324,47.44096793,0.024137216,0.011450929,0.1171875,,
6.389635,1110,,,,-0.01953125,0.0390625,-1.01171875,0.007897678,-0.032192969,15.3937788,0.169957825,1679,0,2.616293164,1.388564193,53.07372322,0.023184358,0.012304802,0.115234375,,
6.41642,1110,,,,-0.015625,-0.017578125,-0.994140625,0.006670557,-0.030671405,15.39450073,0.172399231,1679,0,2.654000093,1.172830202,44.19103846,0.026151616,0.011556671,0.1171875,,
6.438385,1110,,,,0,0.03515625,-1.017578125,0.00644523,-0.029149842,15.39450169,0.162633606,1675,0,2.503663327,1.130685252,45.16123395,0.025780686,0.011642876,0.115234375,,
6.466765,1110,,,,-0.015625,0.001953125,-1.0078125,0.00650604,-0.030432349,15.39485931,0.178328359,1674,0,2.745339993,1.140283817,41.53524953,0.026688398,0.011085093,0.115234375,,
6.49206,1110,,,,-0.01953125,0.03515625,-0.9921875,0.006878698,-0.032173586,15.39319897,0.167028138,1672,0,2.571097355,1.204051855,46.83027087,0.026721097,0.012513562,0.115234375,,
6.516785,1110,,,,0,0.033203125,-0.98828125,0.006794255,-0.034518926,15.39349937,0.172399231,1670,0,2.653827459,1.18845532,44.78268982,0.029045203,0.013007223,0.115234375,,
6.53951,1110,,,,-0.0234375,0.056640625,-0.99609375,0.006501602,-0.036477683,15.39550209,0.165075013,1669,0,2.541412701,1.13652519,44.72021367,0.032095798,0.01435331,0.115234375,,
6.566295,1110,,,,-0.01171875,0.00390625,-1.005859375,0.00647484,-0.038436441,15.39143085,0.165772551,1668,0,2.551476753,1.13088138,44.32262134,0.033988039,0.01506439,0.115234375,,
6.588565,1110,,,,0.01171875,0.0078125,-0.9921875,0.006535561,-0.039135305,15.39511299,0.165617549,1668,0,2.549700879,1.14141002,44.76642845,0.034286807,0.015348979,0.115234375,,
6.61539,1110,,,,-0.015625,0.048828125,-1.03125,0.006517487,-0.03788941,15.3937149,0.169957825,1666,0,2.616282305,1.137123276,43.4633248,0.033320407,0.014482157,0.115234375,,
6.63846,1110,,,,-0.009765625,0.044921875,-0.994140625,0.006825101,-0.034678297,15.39466858,0.176468247,1665,0,2.716670173,1.190014348,43.80415261,0.029141075,0.012765001,0.115234375,,
6.667685,1110,,,,-0.01171875,0.01953125,-1.0078125,0.007514644,-0.033234265,15.39428616,0.181118541,1665,0,2.788190656,1.310530789,47.00291159,0.025359393,0.011919653,0.1171875,,
6.690915,1110,,,,-0.01953125,0.0390625,-1.01171875,0.007422097,-0.031790234,15.3920002,0.171042898,1665,0,2.632692317,1.29415515,49.15709828,0.024564469,0.01207518,0.1171875,,
6.715425,1110,,,,0,0.0390625,-0.984375,0.007318549,-0.029423357,15.39400196,0.172399231,1665,0,2.653914105,1.276060168,48.08219549,0.02305797,0.011086778,0.115234375,,
6.73748,1110,,,,0,-0.01953125,-0.984375,0.007103232,-0.028547893,15.39550114,0.177282044,1665,0,2.729345907,1.238374907,45.37258922,0.023052706,0.01045961,0.115234375,,
6.76529,1110,,,,-0.0234375,0.044921875,-1.01171875,0.007225004,-0.029083078,15.39199924,0.171585434,1664,0,2.641042873,1.25921022,47.67852247,0.023096285,0.011011967,0.115234375,,
6.787515,1110,,,,-0.0234375,0.02734375,-0.994140625,0.00645595,-0.031112906,15.39400101,0.172399231,1664,0,2.65391394,1.12474333,42.3805502,0.027662228,0.011723404,0.115234375,,
6.813695,1110,,,,-0.0234375,0.021484375,-0.984375,0.006686598,-0.033142735,15.39400005,0.169957825,1664,0,2.616330768,1.164854819,44.52245999,0.028452245,0.012667639,0.115234375,24.0625,
6.838725,1110,,,,0,0.046875,-1.03125,0.006616273,-0.036457223,15.39428711,0.175538176,1663,0,2.702285077,1.152024924,42.63150968,0.031646211,0.013491257,0.115234375,,
6.866205,1110,,,,-0.01171875,0.033203125,-1.01171875,0.006851964,-0.036604749,15.39450169,0.161412903,1662,0,2.48487121,1.192495669,47.99024046,0.030695918,0.014731045,0.115234375,,
6.88892,1110,,,,-0.009765625,0.02734375,-1.00390625,0.006807044,-0.036752275,15.39422226,0.169957825,1662,0,2.616368534,1.184997977,45.29170724,0.031014631,0.014047056,0.11328125,,
6.912135,1110,,,,0,0.033203125,-1.001953125,0.006504439,-0.038525818,15.39542961,0.175538176,1663,0,2.70248563,1.132485988,41.90534728,0.034018803,0.014255698,0.11328125,,
6.93675,1110,,,,0,0.0390625,-1.01953125,0.006413638,-0.037394067,15.39485741,0.184606263,1660,0,2.841987088,1.114985502,39.23260266,0.033537716,0.013157719,0.11328125,,
6.962615,1110,,,,-0.01171875,-0.0078125,-1.0078125,0.006772014,-0.034867819,15.39450073,0.198644348,1660,0,3.058030568,1.176981331,38.48821339,0.029624786,0.011402051,0.11328125,,
6.986495,1110,,,,-0.01171875,0.0625,-0.98828125,0.008961645,-0.034532925,15.3955574,0.163447403,1671,0,2.516363882,1.568346956,62.32592065,0.022018677,0.013723343,0.11328125,,
7.014145,1110,,,,-0.037109375,0.08203125,-1.025390625,0.008044088,-0.03419803,15.3925724,0.178328359,1673,0,2.744932172,1.408892048,51.32702594,0.024272995,0.012458607,0.11328125,,
7.03652,1110,,,,-0.01953125,0.03515625,-0.998046875,0.006657241,-0.030246057,15.39466858,0.175383174,1671,0,2.699965837,1.164812269,43.141741,0.025966465,0.011202385,0.115234375,,
7.06316,1110,,,,0,0.021484375,-0.998046875,0.007122413,-0.029825015,15.39350128,0.158971497,1671,0,2.447127942,1.246129495,50.92212278,0.023934122,0.012187763,0.115234375,,
7.089415,1110,,,,0.009765625,0.015625,-1.01171875,0.007052518,-0.029849782,15.39500141,0.173619934,1670,0,2.672879136,1.233605061,46.15266903,0.024197195,0.011167651,0.115234375,,
